zone_id,weekday_h00,weekday_h01,weekday_h02,weekday_h03,weekday_h04,weekday_h05,weekday_h06,weekday_h07,weekday_h08,weekday_h09,weekday_h10,weekday_h11,weekday_h12,weekday_h13,weekday_h14,weekday_h15,weekday_h16,weekday_h17,weekday_h18,weekday_h19,weekday_h20,weekday_h21,weekday_h22,weekday_h23,weekend_h00,weekend_h01,weekend_h02,weekend_h03,weekend_h04,weekend_h05,weekend_h06,weekend_h07,weekend_h08,weekend_h09,weekend_h10,weekend_h11,weekend_h12,weekend_h13,weekend_h14,weekend_h15,weekend_h16,weekend_h17,weekend_h18,weekend_h19,weekend_h20,weekend_h21,weekend_h22,weekend_h23
1075,1.18575,1.19879,1.19879,1.21619,1.22344,1.25388,1.25243,1.22634,0.956716,0.81031,0.77552,0.659554,0.627664,0.661004,0.63926,0.594324,0.579828,0.569681,0.620416,0.652306,0.758125,0.882788,1.02919,1.11182,1.23704,1.33773,1.31975,1.3665,1.37369,1.38088,1.35571,1.3665,1.28019,1.16872,1.11837,1.01768,0.978125,0.963741,0.852264,0.798323,0.75517,0.747978,0.783939,0.85586,0.938569,0.974529,1.12197,1.22266
1076,1.06266,1.06206,1.07533,1.07413,1.05361,1.06206,1.05482,1.03671,0.818267,0.924473,1.01559,1.04033,1.00896,0.988438,0.992059,0.949818,0.988438,0.92568,0.98361,1.00292,1.17309,1.18033,1.16585,1.1393,1.02395,1.01497,0.985026,0.999996,0.98802,0.985026,0.967062,0.979038,0.92814,0.892212,0.86826,0.886224,0.937122,0.931134,0.979038,0.997002,0.999996,0.979038,0.95808,0.985026,1.00598,0.97305,0.970056,0.98802
1081,1.03401,1.02575,1.01474,1.02116,1.02208,1.02392,1.02575,1.01107,0.915652,1.03493,1.06612,1.02116,1.02575,0.998226,0.967949,0.959692,0.953269,0.937672,0.926662,0.947764,0.981711,0.998226,1.00465,1.03309,1.04699,1.07431,1.113,1.06975,1.04927,1.06065,1.06293,1.05155,1.05382,1.06748,1.03106,0.987816,0.97416,0.951399,0.883117,0.892221,0.894497,0.955951,0.971884,0.92181,0.962779,0.965055,0.99692,1.01058
1082,0.858609,0.848757,0.853304,0.850273,0.841179,0.856336,0.857851,0.853304,0.818445,1.05792,1.405,1.4247,1.38757,1.38681,1.34437,1.35953,1.34816,1.33149,1.32618,1.11248,1.01548,0.979102,0.947274,0.906352,0.876068,0.868548,0.879828,0.868548,0.864788,0.876068,0.872308,0.853508,0.842229,0.943747,1.08287,1.10543,1.05655,1.02647,0.992626,1.00015,0.924947,0.917428,0.909908,0.838469,0.853508,0.849748,0.849748,0.876068
1083,1.21099,1.20892,1.21048,1.20737,1.19442,1.20063,1.18717,1.15971,0.975839,0.861369,0.79766,0.750526,0.736541,0.754669,0.713232,0.677493,0.674385,0.672831,0.696658,0.810609,0.979982,1.06804,1.15039,1.21462,1.22198,1.22583,1.22712,1.23997,1.22326,1.2284,1.19628,1.18729,1.13203,1.04851,0.970131,0.8789,0.851916,0.854486,0.810798,0.809513,0.808228,0.828788,0.851916,0.926443,0.973986,1.03566,1.16801,1.186
1085,1.11745,1.1592,1.16389,1.17656,1.17046,1.16858,1.15451,1.12261,1.03395,1.00908,0.97296,0.938714,0.931912,0.917134,0.879135,0.82847,0.791409,0.802199,0.815804,0.857087,0.934023,0.970145,1.01565,1.08696,1.09978,1.13469,1.14633,1.14167,1.13585,1.14982,1.14749,1.13003,1.08348,1.03228,0.995036,0.939174,0.911243,0.871675,0.889131,0.844908,0.850726,0.821632,0.827451,0.868183,0.910079,0.944993,1.01831,1.08814
1087,1.08539,1.09288,1.09708,1.10007,1.08329,1.08509,1.08449,0.986769,0.889651,0.932815,0.954396,0.903439,0.925621,0.930716,0.925021,0.923822,0.918427,0.93821,0.92682,0.900442,1.00835,1.04252,1.10367,1.11806,1.13772,1.1273,1.12433,1.14515,1.14664,1.14218,1.11987,1.08566,0.960737,0.936942,0.929506,0.896787,0.905711,0.905711,0.889351,0.893813,0.85812,0.871505,0.933968,0.977097,0.993456,1.00833,1.02543,1.02766
1088,0.874471,0.826946,0.807257,0.795715,0.796394,0.827625,0.796394,0.804541,0.882619,1.07476,1.30017,1.39861,1.46379,1.4794,1.48144,1.47194,1.52116,1.50724,1.34158,1.20511,1.01297,0.903666,0.852745,0.827625,0.798352,0.796668,0.800036,0.800036,0.800036,0.796668,0.779825,0.781509,0.816879,0.853933,0.949938,1.01226,1.01899,1.0072,1.03247,1.04594,1.04089,1.07121,1.03584,0.997098,0.944885,0.894356,0.825301,0.845512
1090,1.09729,1.13703,1.15498,1.15882,1.15498,1.15498,1.14601,1.03705,1.06653,0.94539,0.892192,0.861427,0.817202,0.771695,0.745416,0.702473,0.737725,0.751185,0.760158,0.84989,0.912702,0.962696,0.988334,1.0332,1.14164,1.18298,1.2275,1.23704,1.24658,1.23386,1.23704,1.15436,1.1639,1.09076,1.07486,1.09712,0.982639,0.960379,0.896777,0.877697,0.884057,0.864977,0.839536,0.925398,0.912678,0.909498,0.973099,1.04624
1092,1.07689,1.10384,1.08587,1.09357,1.10128,1.07817,1.06277,1.04993,0.908745,0.753437,0.731617,0.747019,0.75472,0.77269,0.800928,0.808629,0.81633,0.830449,0.929281,0.993458,1.01656,1.0448,1.04993,1.07817,1.08898,1.1463,1.08898,1.11446,1.10172,1.08261,1.10172,1.11446,1.03167,1.0444,1.01893,0.98709,1.01256,1.03167,0.999827,0.974353,0.974353,0.980722,1.0444,1.03167,1.0444,1.08898,1.0858,1.12082
1094,1.14286,1.12321,1.14135,1.15949,1.14286,1.13984,1.12623,1.12472,0.849586,0.708996,0.639457,0.606199,0.643992,0.699926,0.674226,0.68632,0.76493,0.757371,0.840515,1.03553,1.19577,1.20333,1.17309,1.15495,1.14007,1.16257,1.17007,1.15132,1.14757,1.15507,1.14757,1.14007,1.06131,0.99756,0.918805,0.900054,0.907554,0.986309,0.952557,0.937556,0.956307,0.990059,1.03881,1.09132,1.06131,1.07631,1.09507,1.08006
1095,1.19967,1.22463,1.23313,1.22782,1.22675,1.23313,1.22038,1.17577,0.868818,0.76473,0.684539,0.681884,0.710561,0.760481,0.740301,0.692505,0.745611,0.758357,0.757295,0.86988,1.0515,1.0908,1.17896,1.23206,1.17779,1.21205,1.23313,1.23313,1.21468,1.24367,1.21468,1.17516,1.10402,1.00126,0.967003,0.940654,0.877417,0.901131,0.843163,0.864243,0.845798,0.851068,0.861608,0.948559,0.959099,0.953829,0.998622,1.04868
1096,1.05602,1.06407,1.05682,1.05924,1.05682,1.05038,1.06809,1.06648,0.980357,0.907112,0.892624,0.88538,0.882161,0.893027,0.871697,0.84594,0.839501,0.849965,0.875721,0.936893,1.01819,1.0528,1.05763,1.06326,1.06227,1.07026,1.06427,1.07625,1.09022,1.08623,1.07225,1.08024,1.04031,0.968423,0.940469,0.978407,0.962433,1.01235,0.988391,0.978407,0.958439,0.960436,0.974413,1.04829,1.06227,1.04829,1.08224,1.06427
1098,0.924031,1.15227,1.22377,1.27342,1.33265,1.3515,1.36556,1.28599,0.893519,0.782241,0.746344,0.732883,0.898904,1.2821,0.927322,0.81036,0.825316,0.831598,0.847452,0.942578,0.918647,0.848051,0.830701,0.820829,0.860079,1.11981,1.19105,1.28381,1.36841,1.38993,1.38919,1.33279,1.00182,0.840785,0.793291,0.779192,0.929836,1.21183,0.990687,0.836332,0.851174,0.843753,0.843011,0.933546,0.877889,0.840785,0.838559,0.804423
1099,1.23262,1.21979,1.23078,1.23445,1.24177,1.21796,1.23078,1.1447,0.987191,0.811365,0.767408,0.7088,0.694147,0.695979,0.705136,0.686821,0.666674,0.615392,0.681327,0.758251,0.869974,0.976202,1.09342,1.17584,1.23586,1.28129,1.28584,1.2722,1.25857,1.28129,1.24494,1.24494,1.19951,1.08137,0.94961,0.858738,0.795128,0.849651,0.804215,0.790584,0.817846,0.781497,0.831476,0.935979,0.958697,1.08592,1.26312,1.24494
1100,1.12072,1.13273,1.1513,1.14587,1.1359,1.12729,1.12502,1.09376,1.0045,0.862231,0.822133,0.812844,0.816469,0.820773,0.792002,0.758926,0.770707,0.767988,0.804235,0.850451,0.983659,1.03441,1.09285,1.14043,1.15436,1.18021,1.18359,1.17909,1.17347,1.16673,1.15549,1.16673,1.11502,1.04758,1.01948,0.948667,0.907078,0.943047,0.894714,0.87673,0.877854,0.875606,0.891342,0.918318,0.973395,1.01049,1.05095,1.12289
1102,1.07507,1.0859,1.08504,1.07897,1.07854,1.08287,1.08417,1.069,1.02134,0.969773,0.919291,0.922974,0.936624,0.923408,0.901308,0.886142,0.859926,0.896325,0.883542,0.973673,1.02177,1.03087,1.05254,1.05904,1.06422,1.07282,1.05562,1.04917,1.06637,1.05777,1.0524,1.0438,1.02875,0.966398,0.944899,0.928774,0.915874,0.90835,0.9019,0.905125,0.907275,0.950273,0.995422,1.0137,1.04057,1.05025,1.08034,1.10184
1104,0.9969,1.06573,1.07523,1.08947,1.07998,1.0776,1.0776,1.05387,0.878221,0.878221,0.96011,0.968417,0.96367,0.961296,0.937561,0.93044,0.910265,0.877035,0.866354,0.887716,0.894836,0.911451,0.951802,0.96367,1.04811,1.08344,1.04223,1.07756,1.07167,1.06578,1.07167,1.07167,1.0069,0.906796,0.95979,0.977455,0.99512,0.983343,0.983343,0.95979,1.054,1.04811,1.03634,1.01867,1.03045,1.04811,1.11877,1.08344
1106,0.996535,1.01649,1.02489,1.02489,1.01229,1.00599,1.00809,0.997585,0.955582,0.852673,0.840072,0.871574,0.911478,0.924079,0.888376,0.892576,0.909378,0.930379,0.955582,0.989184,1.09839,1.08579,1.05639,1.01439,1.04722,1.06285,1.07327,1.06806,1.04722,1.0368,1.02117,1.00554,0.979491,0.974281,0.974281,1.00554,0.953441,1.01075,1.00554,1.04722,1.02117,1.02638,1.06806,1.0889,1.07848,1.05764,1.04722,1.0368
1107,1.03335,1.05569,1.03335,1.01101,1.00542,1.01101,1.02777,1.00542,1.04452,1.20651,1.22885,1.26795,1.31263,1.30705,1.28471,1.34056,1.26236,1.26795,1.05011,1.04452,1.12831,1.06686,1.02218,1.01659,0.886834,0.872977,0.859121,0.81755,0.831407,0.831407,0.831407,0.831407,0.803693,0.803693,0.748266,0.637412,0.720553,0.748266,0.831407,0.914548,1.0254,1.0254,0.942261,0.983832,1.01155,1.0254,0.969975,1.01155
1109,0.992528,1.02256,1.01149,1.01782,1.00043,1.00991,0.979884,0.981465,0.921407,0.889798,0.915085,0.918246,0.96566,1.00754,0.954597,0.943534,0.953017,0.959338,0.989367,1.02098,1.05417,1.03836,1.01149,1.01307,1.04292,1.0586,1.04292,1.02332,1.05076,1.03116,1.02332,1.03116,0.98803,0.99195,1.0194,0.98803,0.995871,1.0586,0.98803,1.0194,0.960584,0.960584,0.984109,1.03508,1.02724,1.01155,1.04096,1.05468
1110,1.10782,1.04922,1.0647,1.05254,1.05586,1.06028,1.07465,1.07465,1.04812,0.985099,0.894439,0.814835,0.814835,0.852426,0.829208,0.849109,0.848004,0.85906,0.86901,0.909918,0.971832,1.03596,1.06249,1.05696,1.06145,1.08339,1.11082,1.09436,1.10533,1.07791,1.08339,1.09436,1.07242,1.03402,0.976425,0.979168,0.924312,0.957225,0.954483,0.998367,0.918827,0.95174,0.995624,0.992881,1.02305,1.04225,1.13825,1.08888
1111,1.00165,1.08125,1.08125,1.08899,1.09175,1.08788,1.08567,1.0713,0.92647,0.898277,0.90574,0.893302,0.890538,0.896895,0.893302,0.854607,0.857924,0.867321,0.849632,0.880588,0.904911,0.93642,0.964612,0.98617,1.11901,1.18483,1.19169,1.19169,1.17798,1.20129,1.18346,1.16563,1.11901,1.06416,1.00793,0.968162,0.980504,0.962677,0.957192,0.905081,0.889996,0.89411,0.925651,0.936622,0.951706,0.97639,1.01205,1.03673
1112,1.23638,1.22401,1.21951,1.18801,1.20376,1.22176,1.25101,1.23526,0.956255,0.733504,0.673879,0.659254,0.630004,0.634504,0.632254,0.630004,0.618753,0.551253,0.612003,0.699754,0.972005,1.14526,1.19476,1.25101,1.26148,1.25031,1.3173,1.31171,1.28381,1.28939,1.28381,1.30613,1.27822,1.12193,1.02704,0.909827,0.781447,0.814937,0.781447,0.842846,0.837264,0.831683,0.848428,0.8875,0.971227,1.03821,1.10519,1.24473
1113,1.01625,1.02351,1.04068,1.03936,1.03012,1.03012,1.03012,1.03012,0.968046,0.948236,0.93635,0.927106,0.941633,0.93635,0.931068,0.928427,0.927106,0.912579,0.952198,1.01559,1.04993,1.0288,1.02483,1.03144,1.03202,1.02875,1.03202,1.04513,1.0484,1.0353,1.04513,1.05168,1.03857,0.986155,0.992707,0.97305,0.953392,1.00909,0.940287,1.01236,1.00254,0.986155,1.02219,0.992707,1.02219,1.02219,1.01236,1.01564
1114,0.88536,0.859275,0.831656,0.847,0.843931,0.862344,0.871551,0.911446,0.963616,1.43008,1.45923,1.47304,1.41934,1.38558,1.43622,1.44542,1.40399,1.40399,0.920652,0.79483,0.79483,0.810174,0.828587,0.883826,0.951636,1.02015,1.02777,1.03538,1.02777,1.02015,1.03538,1.01254,0.928796,0.959249,0.951636,0.921183,0.905957,0.936409,0.905957,0.974475,0.982088,0.860279,0.753695,0.799374,0.746082,0.776535,0.810794,0.890731
1115,1.06356,1.0708,1.07402,1.0708,1.08368,1.07348,1.07295,1.07187,0.978527,1.04022,1.02252,0.98711,0.992475,1.00589,1.01018,1.00428,1.03164,1.02413,1.03325,0.945265,0.931317,0.963505,1.02144,1.05578,1.07002,1.09663,1.08865,1.08998,1.08066,1.08998,1.09397,1.07933,1.04473,1.03808,0.964878,0.919628,0.895673,0.839776,0.834453,0.837114,0.825137,0.837114,0.839776,0.89168,0.903658,0.9529,1.00613,1.05138
1119,0.89443,0.914109,0.919029,0.923949,0.927885,0.924441,0.921981,0.919029,1.00955,1.37559,1.4516,1.47005,1.45013,1.36797,1.35985,1.34656,1.30794,1.28408,1.16109,0.928377,0.888526,0.890986,0.878686,0.878194,0.89829,0.904393,0.908054,0.920259,0.916598,0.89707,0.899511,0.887306,0.930023,0.925141,0.930023,0.954433,0.895849,0.89707,0.920259,0.917818,0.934905,0.900731,0.893408,0.854352,0.856793,0.851911,0.851301,0.860455
1120,0.976485,0.983155,0.988589,0.978708,1.00539,0.978214,0.976238,0.967839,1.0454,1.06912,1.09036,1.10123,1.15854,1.11161,1.09086,1.06764,1.0585,1.05084,0.953018,0.947089,0.981673,0.955488,0.952524,0.969815,0.954757,1.00256,0.992751,1.00868,0.992751,1.00133,1.00868,0.996428,0.997653,0.979269,0.946177,1.00378,0.987848,0.993976,0.96211,0.932695,0.9425,0.992751,0.946177,0.980495,0.958434,0.967013,1.02339,0.969464
1121,1.06716,1.06286,1.07002,1.07862,1.07934,1.06644,1.05927,0.999071,0.872933,1.04924,1.04028,1.02702,1.03634,1.00588,0.976854,0.940303,0.920952,0.8715,0.837815,0.893717,0.970404,0.979004,1.03276,1.06429,1.09166,1.12011,1.13611,1.12011,1.12367,1.10944,1.10766,1.06855,1.00099,1.01877,0.96365,0.910312,0.935203,0.928091,0.915646,0.872975,0.855195,0.823192,0.88542,0.913868,0.977874,0.995653,1.0321,1.09166
1124,1.03749,1.14616,1.08335,1.05611,1.04749,1.07751,1.04694,1.08946,1.03582,0.993855,0.893247,0.921873,0.937992,0.965229,1.01248,1.0461,1.08807,0.99719,0.943273,0.932712,0.929933,0.929655,0.903808,0.855727,1.00593,1.17002,1.10659,1.04523,1.02937,1.07281,1.06178,1.09487,1.07419,0.989381,0.92733,0.917677,0.930777,0.934914,1.02868,1.06936,1.10866,0.985245,0.924572,0.923882,0.939051,0.899062,0.920435,0.868725
1125,1.15042,1.04994,1.03487,1.03487,1.07004,1.03487,1.0198,1.02985,1.09013,1.01478,1.03487,0.994683,1.09516,1.07506,1.00473,0.984635,1.03487,0.974588,0.934399,1.09516,1.15544,1.14539,1.09013,1.04492,0.872376,0.884838,0.872376,0.909763,0.884839,0.909763,0.922226,0.909763,0.909763,0.934689,0.897301,0.859913,0.972076,1.00946,1.03439,1.04685,0.984539,0.922226,1.00946,1.08424,1.05931,0.972076,1.03439,0.909763
1126,0.90271,0.904536,0.897231,0.91184,0.908188,0.904536,0.938623,0.989754,0.913058,1.22715,1.24785,1.23932,1.21132,1.13219,1.04941,1.13828,1.16263,1.14558,1.03967,0.80836,0.827839,0.881405,0.904536,0.915492,1.051,1.04798,1.04798,1.04496,1.04496,1.06006,1.05402,1.04798,1.02684,1.03288,1.01778,1.03288,0.990597,0.963416,0.945296,0.933215,0.951336,0.915094,0.963416,0.887913,0.903014,0.924155,0.948316,0.963416
1130,1.01411,1.0086,1.01411,1.0086,1.01411,1.01962,1.03065,1.03065,0.992066,0.93144,1.01687,1.07474,1.08576,1.06372,1.06372,1.08576,1.1023,1.10781,1.11883,1.12434,1.14639,1.10781,1.1023,1.05269,0.902399,0.929744,0.875053,0.902399,0.902399,0.916071,0.902399,0.888726,0.875053,0.888726,0.929744,1.01178,1.02545,1.02545,0.970762,0.902399,0.943417,0.929744,0.998108,0.984435,0.984435,1.01178,0.998108,0.984435
1134,0.930191,0.951638,0.95463,0.95463,0.95463,0.93867,0.939668,0.929692,0.85388,1.02346,1.02097,1.03543,1.09728,1.09927,1.08231,1.0863,1.06635,1.0459,0.977573,0.905752,0.908744,0.924705,0.919717,0.935677,1.0146,1.01955,1.00965,1.02697,1.01707,1.02697,1.01212,1.01212,0.979952,1.05914,0.997275,1.02944,1.01955,1.02944,1.06656,1.07646,1.05419,1.05172,1.03934,0.982427,0.987376,0.965104,0.993563,0.992325
1135,1.00772,1.02647,1.01683,1.02111,1.01468,1.02326,1.01576,0.990041,0.953611,0.928967,0.940753,0.966469,0.991113,1.02861,1.03611,1.02004,0.999149,0.990041,0.980398,0.995398,1.01468,1.01147,1.00718,1.02433,1.01804,1.02602,1.02602,1.02336,1.0207,1.00741,0.994121,0.999437,0.978172,0.935643,0.943617,0.948933,0.964882,1.01539,1.03931,1.04728,1.0207,0.983489,1.01273,1.01273,1.00475,0.991463,0.982159,0.999437
1137,1.07209,1.08591,1.09505,1.09796,1.10752,1.10669,1.10378,1.05869,0.92342,1.01277,1.027,0.992822,1.0056,1.00944,0.991367,0.978276,0.976095,0.97703,1.01506,0.988874,1.0003,0.993861,1.00363,1.02835,1.05416,1.06395,1.06653,1.06962,1.0722,1.0691,1.07014,1.06292,1.00467,0.985597,0.960854,0.911883,0.887656,0.892295,0.877346,0.868068,0.854665,0.873738,0.882501,0.914461,0.944874,0.958277,0.985339,1.01756
1138,0.993614,1.01866,1.00196,0.997789,0.96439,0.97274,0.951866,0.876718,0.864194,0.789046,0.791134,0.889243,1.06459,1.13138,1.04789,1.02284,1.07711,1.11886,1.08129,1.09381,1.01866,1.01449,0.98109,0.960215,0.963186,0.963186,1.00461,0.9839,0.942472,1.01497,0.994256,0.932115,1.03568,0.932115,0.890688,0.859617,1.00461,1.09782,1.11854,1.0564,1.06675,1.09782,1.13925,1.11854,1.08747,1.00461,0.963186,1.00461
1143,0.98756,1.35538,1.37904,1.39323,1.3743,1.39086,1.38377,1.3128,1.03369,0.884664,0.798327,0.811337,0.813702,0.825529,0.801875,0.768759,0.778221,0.77349,0.764028,0.818433,0.83026,0.846818,0.863376,0.88703,0.915415,1.32031,1.39073,1.34378,1.32618,1.30857,1.30271,1.27337,1.18534,1.07385,0.933019,0.862602,0.891943,0.891943,0.80979,0.798054,0.786318,0.774582,0.774582,0.833262,0.798054,0.815658,0.815658,0.897811
1144,1.20446,1.229,1.23689,1.23689,1.24253,1.24141,1.23295,1.18218,0.946988,0.793011,0.732379,0.692616,0.696,0.685565,0.674003,0.654262,0.659903,0.658211,0.667235,0.738301,0.844901,0.945296,1.07502,1.17147,1.21591,1.28587,1.28027,1.28167,1.27887,1.28447,1.27327,1.26488,1.18093,1.0578,1.01162,0.954256,0.8759,0.874501,0.871703,0.866106,0.839521,0.856312,0.863307,0.915078,0.961252,1.00183,1.08088,1.18233
1149,0.947214,0.964128,0.975586,0.989227,0.976132,0.967948,0.964674,0.915567,0.916113,1.10436,1.09917,1.10436,1.11745,1.10899,1.07871,1.04706,1.06398,1.06234,1.02087,0.963583,0.962491,0.940121,0.94394,0.953761,1.00571,1.00165,1.03008,1.03955,1.03549,1.02737,1.04767,1.02737,1.0206,1.00165,1.04903,1.02872,1.04903,1.04497,1.00842,0.996236,0.998944,0.969165,0.9448,0.900132,0.896071,0.900132,0.883889,0.905547
1154,1.13934,1.17076,1.17309,1.18007,1.18473,1.17309,1.18473,1.09628,0.921712,1.05438,0.960117,0.968263,1.03576,1.0218,1.00783,1.01016,1.01249,0.996194,0.935677,0.95197,0.982229,1.05206,1.07999,1.11024,1.01625,1.0047,1.03934,1.01047,1.0047,1.03357,1.02202,0.998924,0.935409,0.941183,0.923861,0.946957,0.900764,0.883442,0.866119,0.906538,0.871894,0.848797,0.8257,0.831475,0.900764,0.912312,0.972941,0.998924
1156,1.10246,1.10859,1.1097,1.12085,1.10636,1.1175,1.11639,1.08185,1.00052,0.877959,0.83395,0.818909,0.850105,0.858461,0.832279,0.821137,0.845649,0.828936,0.852334,0.884644,0.987147,1.03951,1.04508,1.10636,1.11388,1.11941,1.1277,1.13323,1.11941,1.11941,1.13323,1.12494,1.08072,1.03373,0.97292,0.9591,0.94528,0.953572,0.948044,0.967392,0.928697,0.901057,0.936988,0.942516,0.978448,1.00885,1.03511,1.06966
1159,1.06581,1.09405,1.09699,1.10342,1.0978,1.09646,1.09191,1.05257,0.906712,0.863357,0.863892,0.866033,0.905374,0.892929,0.856934,0.833115,0.825354,0.828432,0.870583,0.930531,0.96773,0.996901,1.02554,1.04481,1.07222,1.09546,1.11139,1.10143,1.10011,1.11139,1.10675,1.09015,1.04633,1.01114,1.00052,1.00251,0.979938,1.01114,0.989897,0.967324,0.950726,0.941431,0.958029,0.996536,1.00583,1.03504,1.04865,1.08882
1162,1.31828,1.30628,1.31028,1.31561,1.32761,1.30495,1.29429,1.27429,0.957053,0.705127,0.619819,0.559836,0.583829,0.563835,0.519848,0.515849,0.551838,0.551838,0.614487,0.802432,0.981046,1.14766,1.23697,1.28096,1.29293,1.29954,1.2797,1.30285,1.29954,1.31277,1.29624,1.29954,1.20695,1.02178,0.896122,0.833294,0.843215,0.810147,0.773773,0.750626,0.730786,0.750626,0.826681,0.932496,0.97879,1.10114,1.23671,1.2797
1163,0.845151,0.852405,0.812505,0.834269,0.812505,0.841523,0.848778,0.787114,0.750842,0.805251,0.856032,0.968477,1.08455,1.08999,1.10994,1.07367,1.08455,1.11357,1.09543,1.10631,1.08092,0.982986,0.932205,0.914068,0.989822,1.07981,1.02582,1.01682,0.989822,1.01682,1.03481,1.01682,1.04381,1.14279,1.24178,1.1248,1.1248,1.1158,1.16979,1.1248,1.18779,1.07081,1.05281,1.07081,0.980824,0.89084,0.895339,0.908837
1164,1.13101,1.1728,1.17468,1.17515,1.17257,1.17186,1.17257,1.11105,0.941529,0.867334,0.798539,0.768016,0.758859,0.768602,0.769659,0.758859,0.766841,0.781399,0.813801,0.901145,0.983558,1.03357,1.08358,1.12044,1.13932,1.17427,1.17427,1.1731,1.16378,1.17194,1.16786,1.14689,1.10262,1.03389,0.967488,0.92555,0.914483,0.92089,0.890601,0.876622,0.880117,0.878369,0.912735,0.956421,1.00185,1.03039,1.08078,1.11835
1166,1.13175,1.13793,1.12622,1.13793,1.13565,1.12817,1.12947,1.07809,0.915157,0.853529,0.828,0.804584,0.826374,0.812715,0.805235,0.784096,0.775802,0.777916,0.814015,0.894019,0.977599,1.03093,1.10801,1.14021,1.13595,1.14967,1.13676,1.14806,1.14241,1.14241,1.13434,1.11094,1.07222,1.02623,0.992346,0.980244,0.969756,0.970563,0.937485,0.914088,0.916508,0.90602,0.92377,0.95362,1.00364,1.01816,1.07867,1.08271
1167,1.24603,1.282,1.23499,1.22009,1.19896,1.23091,1.24376,1.18638,0.93332,0.704929,0.640368,0.605273,0.639319,0.744217,0.656756,0.601962,0.635788,0.689147,0.756854,0.839403,1.01416,1.08374,1.14742,1.18754,1.20572,1.27814,1.23324,1.23036,1.20641,1.23078,1.24843,1.26322,1.18204,1.01586,0.902514,0.854055,0.870345,0.945497,0.858983,0.802174,0.821201,0.868017,0.927975,0.978077,1.04365,1.05419,1.11839,1.13742
1168,1.26656,1.29042,1.26564,1.27574,1.25279,1.26564,1.25463,1.2271,0.913209,0.747088,0.658979,0.645212,0.673664,0.680547,0.698444,0.6755,0.70028,0.668157,0.68376,0.751677,0.873744,0.949003,1.05822,1.13715,1.30463,1.34562,1.32968,1.29553,1.28869,1.27959,1.27503,1.26365,1.14298,1.06556,0.940337,0.935784,0.846987,0.874309,0.872032,0.865201,0.821941,0.821941,0.833326,0.878862,0.915292,0.965383,1.07695,1.14753
1172,0.866645,0.838524,0.823185,0.843637,0.833411,0.833411,0.823185,0.830855,0.93567,1.39584,1.50321,1.48276,1.46486,1.45208,1.35493,1.32937,1.32681,1.24245,1.12741,0.981687,0.938227,0.912662,0.864089,0.84875,0.90691,0.919594,0.913252,0.913252,0.913252,0.900568,0.925936,0.919594,0.900568,0.951304,0.957646,0.932278,0.944962,0.983014,0.983014,0.976672,0.925936,0.894226,0.93862,0.887884,0.887884,0.862516,0.925936,0.881542
1173,1.08345,1.15011,1.17577,1.18571,1.18074,1.17826,1.17246,1.10953,0.939791,0.861958,0.840844,0.808138,0.82801,0.820144,0.802342,0.787437,0.802342,0.765909,0.747693,0.851194,0.988644,1.0168,1.03087,1.04495,1.15235,1.20165,1.21603,1.18727,1.18727,1.19549,1.19549,1.17905,1.13181,1.01267,0.953103,0.930508,0.893534,0.946941,0.9264,0.928454,0.905859,0.860669,0.858615,0.932562,0.97159,0.988023,0.999321,1.07224
