target,horizon,fold,family,day_of_week,n,mae,mase
volume,24,6,seasonal_naive_daily,1,13200,57.7182,0.813255
volume,24,6,seasonal_naive_daily,2,13200,66.8218,0.882918
volume,24,6,seasonal_naive_daily,3,13200,49.8959,0.711078
volume,24,6,seasonal_naive_daily,4,13200,45.9127,0.686502
volume,24,6,seasonal_naive_daily,5,13200,61.3596,0.941615
volume,24,6,seasonal_naive_daily,6,13200,59.2655,0.805657
volume,24,6,seasonal_naive_weekly,0,13200,83.2684,1.02145
volume,24,6,seasonal_naive_weekly,1,13200,80.1779,1.0288
volume,24,6,seasonal_naive_weekly,2,13200,101.896,1.17573
volume,24,6,seasonal_naive_weekly,3,13200,99.7067,1.23799
volume,24,6,seasonal_naive_weekly,4,13200,99.5312,1.28443
volume,24,6,seasonal_naive_weekly,5,13200,95.5259,1.12819
volume,24,6,seasonal_naive_weekly,6,13200,90.1741,1.06393
volume,24,6,autoregressive,0,13200,59.6751,0.974875
volume,24,6,autoregressive,1,13200,57.0069,0.826867
volume,24,6,autoregressive,2,13200,65.9886,0.944447
volume,24,6,autoregressive,3,13200,56.7559,0.826551
volume,24,6,autoregressive,4,13200,48.5753,0.796133
volume,24,6,autoregressive,5,13200,59.8175,0.8914
volume,24,6,autoregressive,6,13200,56.1918,0.80697
volume,24,6,zone_ridge,0,13200,57.1363,0.870508
volume,24,6,zone_ridge,1,13200,57.5255,0.811675
volume,24,6,zone_ridge,2,13200,68.133,0.924092
volume,24,6,zone_ridge,3,13200,64.2745,0.863906
volume,24,6,zone_ridge,4,13200,55.7414,0.84181
volume,24,6,zone_ridge,5,13200,59.9865,0.882687
volume,24,6,zone_ridge,6,13200,57.0349,0.817757
volume,24,6,zone_gbm,0,13200,62.7357,0.933586
volume,24,6,zone_gbm,1,13200,61.8268,0.885348
volume,24,6,zone_gbm,2,13200,68.639,0.942363
volume,24,6,zone_gbm,3,13200,68.7064,0.943867
volume,24,6,zone_gbm,4,13200,63.091,0.951387
volume,24,6,zone_gbm,5,13200,65.2078,0.952579
volume,24,6,zone_gbm,6,13200,65.5849,0.933257
volume,24,6,global_ridge,0,13200,55.8991,1.02858
volume,24,6,global_ridge,1,13200,55.9736,0.944148
volume,24,6,global_ridge,2,13200,61.751,0.851145
volume,24,6,global_ridge,3,13200,56.2811,0.773267
volume,24,6,global_ridge,4,13200,46.2402,0.780286
volume,24,6,global_ridge,5,13200,57.9385,0.987527
volume,24,6,global_ridge,6,13200,56.1598,0.848581
volume,24,6,global_gbm,0,13200,59.7186,1.05419
volume,24,6,global_gbm,1,13200,57.3268,0.949826
volume,24,6,global_gbm,2,13200,67.024,1.07966
volume,24,6,global_gbm,3,13200,62.6577,0.972997
volume,24,6,global_gbm,4,13200,52.8444,0.940671
volume,24,6,global_gbm,5,13200,57.9644,0.985979
volume,24,6,global_gbm,6,13200,56.9143,0.924143
volume,24,7,last_observation,0,13200,64.1673,0.925466
volume,24,7,last_observation,1,13200,56.917,0.831194
volume,24,7,last_observation,2,13200,56.996,0.790949
volume,24,7,last_observation,3,13200,51.2201,0.649971
volume,24,7,last_observation,4,13200,50.2805,0.651507
volume,24,7,last_observation,5,13200,61.1038,0.833899
volume,24,7,last_observation,6,13200,57.2543,0.736307
volume,24,7,seasonal_naive_daily,0,13200,64.1673,0.925466
volume,24,7,seasonal_naive_daily,1,13200,56.917,0.831194
volume,24,7,seasonal_naive_daily,2,13200,56.996,0.790949
volume,24,7,seasonal_naive_daily,3,13200,51.2201,0.649971
volume,24,7,seasonal_naive_daily,4,13200,50.2805,0.651507
volume,24,7,seasonal_naive_daily,5,13200,61.1038,0.833899
volume,24,7,seasonal_naive_daily,6,13200,57.2543,0.736307
volume,24,7,seasonal_naive_weekly,0,13200,64.2701,0.936228
volume,24,7,seasonal_naive_weekly,1,13200,58.9368,0.863266
volume,24,7,seasonal_naive_weekly,2,13200,61.7625,0.928573
volume,24,7,seasonal_naive_weekly,3,13200,62.3629,0.969014
volume,24,7,seasonal_naive_weekly,4,13200,64.3543,0.97291
volume,24,7,seasonal_naive_weekly,5,13200,65.2196,1.00097
volume,24,7,seasonal_naive_weekly,6,13200,63.2459,0.989482
volume,24,7,autoregressive,0,13200,61.152,0.885028
volume,24,7,autoregressive,1,13200,55.4375,0.775626
volume,24,7,autoregressive,2,13200,57.5617,0.779955
volume,24,7,autoregressive,3,13200,52.3815,0.694164
volume,24,7,autoregressive,4,13200,48.8915,0.661757
volume,24,7,autoregressive,5,13200,57.4744,0.796822
volume,24,7,autoregressive,6,13200,54.2481,0.741439
volume,24,7,zone_ridge,0,13200,56.5239,0.775775
volume,24,7,zone_ridge,1,13200,56.8301,0.799912
volume,24,7,zone_ridge,2,13200,54.7708,0.783281
volume,24,7,zone_ridge,3,13200,53.3564,0.721662
volume,24,7,zone_ridge,4,13200,49.6197,0.684088
volume,24,7,zone_ridge,5,13200,54.3561,0.769956
volume,24,7,zone_ridge,6,13200,52.9977,0.75351
volume,24,7,zone_gbm,0,13200,56.5307,0.761187
volume,24,7,zone_gbm,1,13200,57.3,0.790556
volume,24,7,zone_gbm,2,13200,51.9501,0.73736
volume,24,7,zone_gbm,3,13200,53.5416,0.736474
volume,24,7,zone_gbm,4,13200,50.4257,0.717138
volume,24,7,zone_gbm,5,13200,54.2388,0.779429
volume,24,7,zone_gbm,6,13200,55.2781,0.760451
volume,24,7,global_ridge,0,13200,60.3615,1.06577
volume,24,7,global_ridge,1,13200,56.5718,0.918558
volume,24,7,global_ridge,2,13200,55.025,0.845139
volume,24,7,global_ridge,3,13200,52.0362,0.761722
volume,24,7,global_ridge,4,13200,48.1611,0.735551
volume,24,7,global_ridge,5,13200,56.7554,0.915245
volume,24,7,global_ridge,6,13200,55.4583,0.8753
volume,24,7,global_gbm,0,13200,57.7031,0.940748
volume,24,7,global_gbm,1,13200,57.4699,0.868249
volume,24,7,global_gbm,2,13200,56.1544,0.872237
volume,24,7,global_gbm,3,13200,51.6774,0.784507
volume,24,7,global_gbm,4,13200,48.4273,0.758869
volume,24,7,global_gbm,5,13200,53.7217,0.880259
volume,24,7,global_gbm,6,13200,53.6088,0.823186
duration,1,0,last_observation,0,13200,1.49289,0.43306
duration,1,0,last_observation,1,13200,1.45843,0.41768
duration,1,0,last_observation,2,13200,1.42201,0.407789
duration,1,0,last_observation,3,13200,1.50952,0.429375
duration,1,0,last_observation,4,13200,1.54565,0.443586
duration,1,0,last_observation,5,13200,1.21886,0.36242
duration,1,0,last_observation,6,13200,1.09333,0.319823
duration,1,0,seasonal_naive_daily,0,13200,4.1015,1.30105
duration,1,0,seasonal_naive_daily,1,13200,2.65656,0.949042
duration,1,0,seasonal_naive_daily,2,13200,2.74418,0.950457
duration,1,0,seasonal_naive_daily,3,13200,2.63588,0.946181
duration,1,0,seasonal_naive_daily,4,13200,2.63518,0.934677
duration,1,0,seasonal_naive_daily,5,13200,3.79133,1.2133
duration,1,0,seasonal_naive_daily,6,13200,2.79301,0.992707
duration,1,0,seasonal_naive_weekly,0,13200,3.0275,1.02874
duration,1,0,seasonal_naive_weekly,1,13200,3.07557,1.03284
duration,1,0,seasonal_naive_weekly,2,13200,5.00789,1.5313
duration,1,0,seasonal_naive_weekly,3,13200,2.66963,0.921347
duration,1,0,seasonal_naive_weekly,4,13200,2.70001,0.895339
duration,1,0,seasonal_naive_weekly,5,13200,3.11669,1.03864
duration,1,0,seasonal_naive_weekly,6,13200,3.04781,0.998536
duration,1,0,autoregressive,0,13200,1.20532,0.384925
duration,1,0,autoregressive,1,13200,1.07823,0.350055
duration,1,0,autoregressive,2,13200,1.12896,0.357607
duration,1,0,autoregressive,3,13200,1.1562,0.365434
duration,1,0,autoregressive,4,13200,1.16869,0.375229
duration,1,0,autoregressive,5,13200,1.03741,0.338451
duration,1,0,autoregressive,6,13200,0.950323,0.307751
duration,1,0,zone_ridge,0,13200,1.20896,0.386403
duration,1,0,zone_ridge,1,13200,1.103,0.35706
duration,1,0,zone_ridge,2,13200,1.13587,0.36104
duration,1,0,zone_ridge,3,13200,1.16453,0.367345
duration,1,0,zone_ridge,4,13200,1.16162,0.370843
duration,1,0,zone_ridge,5,13200,1.03825,0.338824
duration,1,0,zone_ridge,6,13200,1.02813,0.323784
duration,1,0,zone_gbm,0,13200,1.11061,0.372928
duration,1,0,zone_gbm,1,13200,1.03438,0.343979
duration,1,0,zone_gbm,2,13200,1.06133,0.345899
duration,1,0,zone_gbm,3,13200,1.06551,0.350365
duration,1,0,zone_gbm,4,13200,1.08898,0.362623
duration,1,0,zone_gbm,5,13200,1.05907,0.352868
duration,1,0,zone_gbm,6,13200,1.02514,0.331867
duration,1,0,global_ridge,0,13200,1.31263,0.429792
duration,1,0,global_ridge,1,13200,1.1006,0.373077
duration,1,0,global_ridge,2,13200,1.11073,0.372805
duration,1,0,global_ridge,3,13200,1.15251,0.378415
duration,1,0,global_ridge,4,13200,1.17731,0.390506
duration,1,0,global_ridge,5,13200,1.11899,0.383133
duration,1,0,global_ridge,6,13200,1.0338,0.348216
duration,1,0,global_gbm,0,13200,1.07383,0.360545
duration,1,0,global_gbm,1,13200,0.989172,0.328862
duration,1,0,global_gbm,2,13200,0.991695,0.327598
duration,1,0,global_gbm,3,13200,1.06664,0.352324
duration,1,0,global_gbm,4,13200,1.07635,0.361694
duration,1,0,global_gbm,5,13200,0.994787,0.327123
duration,1,0,global_gbm,6,13200,0.921122,0.301736
duration,1,1,last_observation,0,13200,1.4284,0.409866
duration,1,1,last_observation,1,13200,1.47434,0.414381
duration,1,1,last_observation,2,13200,1.47334,0.413348
duration,1,1,last_observation,3,13200,1.43846,0.405146
duration,1,1,last_observation,4,13200,1.47645,0.419205
duration,1,1,last_observation,5,13200,1.20161,0.352772
duration,1,1,last_observation,6,13200,1.00835,0.299729
duration,1,1,seasonal_naive_daily,0,13200,4.33011,1.32094
duration,1,1,seasonal_naive_daily,1,13200,2.70876,0.932507
duration,1,1,seasonal_naive_daily,2,13200,2.51705,0.900369
duration,1,1,seasonal_naive_daily,3,13200,2.42468,0.872164
duration,1,1,seasonal_naive_daily,4,13200,2.49005,0.905719
duration,1,1,seasonal_naive_daily,5,13200,3.88056,1.19709
duration,1,1,seasonal_naive_daily,6,13200,2.82799,0.972919
duration,1,1,seasonal_naive_weekly,0,13200,2.8277,1.01003
duration,1,1,seasonal_naive_weekly,1,13200,2.94585,1.01779
duration,1,1,seasonal_naive_weekly,2,13200,2.81736,0.98176
duration,1,1,seasonal_naive_weekly,3,13200,2.81842,0.974388
duration,1,1,seasonal_naive_weekly,4,13200,2.71734,0.990396
duration,1,1,seasonal_naive_weekly,5,13200,2.83027,0.996481
duration,1,1,seasonal_naive_weekly,6,13200,2.79708,0.978183
duration,1,1,autoregressive,0,13200,1.15711,0.366976
duration,1,1,autoregressive,1,13200,1.08159,0.345548
duration,1,1,autoregressive,2,13200,1.06919,0.341128
duration,1,1,autoregressive,3,13200,1.02593,0.330744
duration,1,1,autoregressive,4,13200,1.06654,0.346478
duration,1,1,autoregressive,5,13200,1.06955,0.33902
duration,1,1,autoregressive,6,13200,0.910204,0.295855
duration,1,1,zone_ridge,0,13200,1.13635,0.36295
duration,1,1,zone_ridge,1,13200,1.05326,0.342797
duration,1,1,zone_ridge,2,13200,1.01458,0.329661
duration,1,1,zone_ridge,3,13200,1.01154,0.328494
duration,1,1,zone_ridge,4,13200,1.04166,0.342985
duration,1,1,zone_ridge,5,13200,1.03378,0.332133
duration,1,1,zone_ridge,6,13200,0.937035,0.302153
duration,1,1,zone_gbm,0,13200,1.00856,0.335527
duration,1,1,zone_gbm,1,13200,0.975701,0.323281
duration,1,1,zone_gbm,2,13200,0.943443,0.312484
duration,1,1,zone_gbm,3,13200,0.9393,0.312856
duration,1,1,zone_gbm,4,13200,0.99028,0.329629
duration,1,1,zone_gbm,5,13200,1.03939,0.333697
duration,1,1,zone_gbm,6,13200,0.944654,0.307113
duration,1,1,global_ridge,0,13200,1.28953,0.417387
duration,1,1,global_ridge,1,13200,1.10275,0.365223
duration,1,1,global_ridge,2,13200,1.04891,0.355338
duration,1,1,global_ridge,3,13200,1.01983,0.34768
duration,1,1,global_ridge,4,13200,1.0527,0.363843
duration,1,1,global_ridge,5,13200,1.14421,0.382055
duration,1,1,global_ridge,6,13200,0.995934,0.339441
duration,1,1,global_gbm,0,13200,1.20932,0.380977
duration,1,1,global_gbm,1,13200,1.20045,0.377162
duration,1,1,global_gbm,2,13200,1.01533,0.325548
duration,1,1,global_gbm,3,13200,1.14438,0.361716
duration,1,1,global_gbm,4,13200,1.28727,0.394299
duration,1,1,global_gbm,5,13200,1.1678,0.367988
duration,1,1,global_gbm,6,13200,1.06412,0.326313
duration,1,2,last_observation,0,13200,1.33263,0.383506
duration,1,2,last_observation,1,13200,1.32692,0.368854
duration,1,2,last_observation,2,13200,1.48647,0.412733
duration,1,2,last_observation,3,13200,1.50945,0.415904
duration,1,2,last_observation,4,13200,1.82858,0.506542
duration,1,2,last_observation,5,13200,1.14322,0.32836
duration,1,2,last_observation,6,13200,0.985688,0.285601
duration,1,2,seasonal_naive_daily,0,13200,4.03243,1.20251
duration,1,2,seasonal_naive_daily,1,13200,2.67083,0.923951
duration,1,2,seasonal_naive_daily,2,13200,2.49274,0.879276
duration,1,2,seasonal_naive_daily,3,13200,2.48535,0.871964
duration,1,2,seasonal_naive_daily,4,13200,2.96979,1.0111
duration,1,2,seasonal_naive_daily,5,13200,4.3809,1.30689
duration,1,2,seasonal_naive_daily,6,13200,2.7366,0.914513
duration,1,2,seasonal_naive_weekly,0,13200,2.98511,1.03583
duration,1,2,seasonal_naive_weekly,1,13200,3.09345,1.04477
duration,1,2,seasonal_naive_weekly,2,13200,2.80618,0.979304
duration,1,2,seasonal_naive_weekly,3,13200,2.90343,1.01099
duration,1,2,seasonal_naive_weekly,4,13200,4.09258,1.30348
duration,1,2,seasonal_naive_weekly,5,13200,2.96473,1.01753
duration,1,2,seasonal_naive_weekly,6,13200,2.96218,1.00689
duration,1,2,autoregressive,0,13200,1.10368,0.347498
duration,1,2,autoregressive,1,13200,0.992242,0.315184
duration,1,2,autoregressive,2,13200,1.08565,0.346165
duration,1,2,autoregressive,3,13200,1.12875,0.353296
duration,1,2,autoregressive,4,13200,1.53544,0.46113
duration,1,2,autoregressive,5,13200,1.13582,0.343954
duration,1,2,autoregressive,6,13200,0.899101,0.28213
duration,1,2,zone_ridge,0,13200,1.12043,0.348192
duration,1,2,zone_ridge,1,13200,0.990355,0.311335
duration,1,2,zone_ridge,2,13200,1.02734,0.33273
duration,1,2,zone_ridge,3,13200,1.0879,0.345613
duration,1,2,zone_ridge,4,13200,1.5161,0.454198
duration,1,2,zone_ridge,5,13200,1.08587,0.330861
duration,1,2,zone_ridge,6,13200,0.988668,0.302002
duration,1,2,zone_gbm,0,13200,0.960027,0.32012
duration,1,2,zone_gbm,1,13200,0.925768,0.304001
duration,1,2,zone_gbm,2,13200,0.960842,0.31586
duration,1,2,zone_gbm,3,13200,1.02862,0.333366
duration,1,2,zone_gbm,4,13200,1.38928,0.426467
duration,1,2,zone_gbm,5,13200,0.971781,0.309491
duration,1,2,zone_gbm,6,13200,0.923117,0.294094
duration,1,2,global_ridge,0,13200,1.21121,0.394092
duration,1,2,global_ridge,1,13200,1.00572,0.337702
duration,1,2,global_ridge,2,13200,1.05413,0.354612
duration,1,2,global_ridge,3,13200,1.10154,0.370014
duration,1,2,global_ridge,4,13200,1.48116,0.468993
duration,1,2,global_ridge,5,13200,1.23726,0.40088
duration,1,2,global_ridge,6,13200,0.991226,0.327081
duration,1,2,global_gbm,0,13200,0.980123,0.322838
duration,1,2,global_gbm,1,13200,0.902835,0.293968
duration,1,2,global_gbm,2,13200,0.970284,0.318042
duration,1,2,global_gbm,3,13200,1.00628,0.326468
duration,1,2,global_gbm,4,13200,1.3633,0.426421
duration,1,2,global_gbm,5,13200,0.999457,0.309465
duration,1,2,global_gbm,6,13200,0.90046,0.273747
duration,1,3,last_observation,0,13200,0.930448,0.271054
duration,1,3,last_observation,1,13200,1.156,0.330556
duration,1,3,last_observation,2,13200,1.0535,0.295276
duration,1,3,last_observation,3,13200,1.06254,0.298134
duration,1,3,last_observation,4,13200,1.0598,0.303911
duration,1,3,last_observation,5,13200,0.90041,0.257784
duration,1,3,last_observation,6,13200,0.786162,0.226324
duration,1,3,seasonal_naive_daily,0,13200,2.67354,0.876425
duration,1,3,seasonal_naive_daily,1,13200,2.97958,0.957829
duration,1,3,seasonal_naive_daily,2,13200,2.23246,0.759856
duration,1,3,seasonal_naive_daily,3,13200,2.18633,0.751134
duration,1,3,seasonal_naive_daily,4,13200,2.19511,0.763311
duration,1,3,seasonal_naive_daily,5,13200,2.81574,0.908436
duration,1,3,seasonal_naive_daily,6,13200,2.21655,0.75903
duration,1,3,seasonal_naive_weekly,0,13200,3.44249,1.08431
duration,1,3,seasonal_naive_weekly,1,13200,3.22056,1.02963
duration,1,3,seasonal_naive_weekly,2,13200,3.2975,1.03748
duration,1,3,seasonal_naive_weekly,3,13200,3.4886,1.10682
duration,1,3,seasonal_naive_weekly,4,13200,3.47241,1.10868
duration,1,3,seasonal_naive_weekly,5,13200,3.49432,1.0971
duration,1,3,seasonal_naive_weekly,6,13200,3.39519,1.07645
duration,1,3,autoregressive,0,13200,0.845442,0.267142
duration,1,3,autoregressive,1,13200,0.95117,0.301311
duration,1,3,autoregressive,2,13200,0.85247,0.268323
duration,1,3,autoregressive,3,13200,0.883122,0.273136
duration,1,3,autoregressive,4,13200,0.855635,0.273884
duration,1,3,autoregressive,5,13200,0.854049,0.266583
duration,1,3,autoregressive,6,13200,0.755972,0.238319
duration,1,3,zone_ridge,0,13200,0.862815,0.27502
duration,1,3,zone_ridge,1,13200,0.962121,0.304658
duration,1,3,zone_ridge,2,13200,0.867355,0.270933
duration,1,3,zone_ridge,3,13200,0.900947,0.278656
duration,1,3,zone_ridge,4,13200,0.862247,0.276727
duration,1,3,zone_ridge,5,13200,0.933206,0.286378
duration,1,3,zone_ridge,6,13200,0.828667,0.258599
duration,1,3,zone_gbm,0,13200,0.911727,0.279143
duration,1,3,zone_gbm,1,13200,0.897513,0.28482
duration,1,3,zone_gbm,2,13200,0.85899,0.264016
duration,1,3,zone_gbm,3,13200,0.903766,0.277066
duration,1,3,zone_gbm,4,13200,0.889846,0.276988
duration,1,3,zone_gbm,5,13200,0.908488,0.277185
duration,1,3,zone_gbm,6,13200,0.869448,0.261641
duration,1,3,global_ridge,0,13200,0.902757,0.297821
duration,1,3,global_ridge,1,13200,1.03946,0.337353
duration,1,3,global_ridge,2,13200,0.881084,0.289394
duration,1,3,global_ridge,3,13200,0.913019,0.300473
duration,1,3,global_ridge,4,13200,0.899794,0.301556
duration,1,3,global_ridge,5,13200,0.925345,0.306128
duration,1,3,global_ridge,6,13200,0.820608,0.276768
duration,1,3,global_gbm,0,13200,0.830125,0.256899
duration,1,3,global_gbm,1,13200,0.875643,0.28415
duration,1,3,global_gbm,2,13200,0.815967,0.257535
duration,1,3,global_gbm,3,13200,0.85176,0.264091
duration,1,3,global_gbm,4,13200,0.834194,0.266988
duration,1,3,global_gbm,5,13200,0.825459,0.253372
duration,1,3,global_gbm,6,13200,0.75127,0.22923
duration,1,4,last_observation,0,13200,1.27752,0.370448
duration,1,4,last_observation,1,13200,1.26182,0.36675
duration,1,4,last_observation,2,13200,1.3951,0.397154
duration,1,4,last_observation,3,13200,1.42703,0.406103
duration,1,4,last_observation,4,13200,1.3731,0.399352
duration,1,4,last_observation,5,13200,1.16419,0.343042
duration,1,4,last_observation,6,13200,1.01951,0.303884
duration,1,4,seasonal_naive_daily,0,13200,3.74354,1.15904
duration,1,4,seasonal_naive_daily,1,13200,2.48918,0.885867
duration,1,4,seasonal_naive_daily,2,13200,2.53726,0.895678
duration,1,4,seasonal_naive_daily,3,13200,2.47122,0.880573
duration,1,4,seasonal_naive_daily,4,13200,2.45378,0.879748
duration,1,4,seasonal_naive_daily,5,13200,3.40757,1.10584
duration,1,4,seasonal_naive_daily,6,13200,2.70429,0.941286
duration,1,4,seasonal_naive_weekly,0,13200,3.77193,1.20606
duration,1,4,seasonal_naive_weekly,1,13200,3.22548,1.07765
duration,1,4,seasonal_naive_weekly,2,13200,3.20315,1.06264
duration,1,4,seasonal_naive_weekly,3,13200,3.15335,1.07135
duration,1,4,seasonal_naive_weekly,4,13200,3.05936,1.05312
duration,1,4,seasonal_naive_weekly,5,13200,3.07838,1.05884
duration,1,4,seasonal_naive_weekly,6,13200,3.16095,1.06264
duration,1,4,autoregressive,0,13200,1.05569,0.336288
duration,1,4,autoregressive,1,13200,0.957843,0.317116
duration,1,4,autoregressive,2,13200,1.0057,0.328138
duration,1,4,autoregressive,3,13200,1.04396,0.336979
duration,1,4,autoregressive,4,13200,0.997748,0.331461
duration,1,4,autoregressive,5,13200,0.955449,0.313005
duration,1,4,autoregressive,6,13200,0.882048,0.290158
duration,1,4,zone_ridge,0,13200,1.05121,0.338561
duration,1,4,zone_ridge,1,13200,0.968269,0.321095
duration,1,4,zone_ridge,2,13200,0.954383,0.315862
duration,1,4,zone_ridge,3,13200,1.0054,0.327941
duration,1,4,zone_ridge,4,13200,0.977804,0.328509
duration,1,4,zone_ridge,5,13200,0.940572,0.314713
duration,1,4,zone_ridge,6,13200,0.899386,0.298968
duration,1,4,zone_gbm,0,13200,0.959829,0.310071
duration,1,4,zone_gbm,1,13200,0.970915,0.315127
duration,1,4,zone_gbm,2,13200,0.879934,0.292366
duration,1,4,zone_gbm,3,13200,0.941791,0.308901
duration,1,4,zone_gbm,4,13200,0.913702,0.306982
duration,1,4,zone_gbm,5,13200,0.926775,0.30431
duration,1,4,zone_gbm,6,13200,0.898522,0.2912
duration,1,4,global_ridge,0,13200,1.15756,0.379941
duration,1,4,global_ridge,1,13200,0.987141,0.336164
duration,1,4,global_ridge,2,13200,1.03397,0.349532
duration,1,4,global_ridge,3,13200,1.04264,0.352441
duration,1,4,global_ridge,4,13200,1.00835,0.349741
duration,1,4,global_ridge,5,13200,1.00784,0.34937
duration,1,4,global_ridge,6,13200,0.949801,0.325482
duration,1,4,global_gbm,0,13200,0.971003,0.317883
duration,1,4,global_gbm,1,13200,0.902921,0.301298
duration,1,4,global_gbm,2,13200,0.90458,0.303832
duration,1,4,global_gbm,3,13200,0.968753,0.319407
duration,1,4,global_gbm,4,13200,0.943559,0.316333
duration,1,4,global_gbm,5,13200,0.933567,0.30403
duration,1,4,global_gbm,6,13200,0.880392,0.283487
duration,1,5,last_observation,0,13200,0.738491,0.198001
duration,1,5,last_observation,1,13200,0.745859,0.199785
duration,1,5,last_observation,2,13200,0.775896,0.225471
duration,1,5,last_observation,3,13200,0.822532,0.238566
duration,1,5,last_observation,4,13200,0.803693,0.238816
duration,1,5,last_observation,5,13200,0.690928,0.197066
duration,1,5,last_observation,6,13200,0.901679,0.242134
duration,1,5,seasonal_naive_daily,0,13200,1.80404,0.561562
duration,1,5,seasonal_naive_daily,1,13200,1.65438,0.544688
duration,1,5,seasonal_naive_daily,2,13200,2.03348,0.690043
