zone_id,hour_of_day,is_weekend,n_obs,mean_occupancy,mean_utilisation,mean_volume_kwh,mean_point_hours,max_utilisation
111,15,1,52,18,0.211765,57.9463,10.5657,0.341176
111,16,1,52,17.8846,0.210407,58.9615,10.7612,0.341176
111,17,1,52,18,0.211765,59.9319,11.0833,0.317647
111,18,1,52,18.1346,0.213348,57.4191,10.7917,0.282353
111,19,1,52,18,0.211765,56.4375,10.8125,0.294118
111,20,1,52,17.9615,0.211312,56.8862,11.008,0.294118
111,21,1,52,18.6346,0.219231,58.9335,11.4936,0.305882
111,22,1,52,18.8558,0.221833,59.2364,11.7147,0.305882
111,23,1,52,18.9423,0.222851,59.2532,11.7981,0.294118
115,0,0,129,1.86822,0.0812268,5.48966,0.784238,0.217391
115,1,0,129,1.88372,0.0819009,5.43088,0.77584,0.217391
115,2,0,129,1.85271,0.0805527,5.47158,0.781654,0.217391
115,3,0,129,1.89147,0.082238,5.46705,0.781008,0.217391
115,4,0,129,1.84496,0.0802157,5.41279,0.773256,0.217391
115,5,0,129,1.86047,0.0808898,5.36305,0.76615,0.217391
115,6,0,129,1.84496,0.0802157,5.31783,0.75969,0.217391
115,7,0,129,1.7907,0.0778564,5.22287,0.746124,0.217391
115,8,0,129,1.78295,0.0775194,4.64858,0.664083,0.217391
115,9,0,129,1.78295,0.0775194,5.4354,0.776486,0.26087
115,10,0,129,2.13178,0.0926862,7.4115,1.05879,0.26087
115,11,0,129,2.21705,0.0963937,7.40698,1.05814,0.26087
115,12,0,129,2,0.0869565,6.17248,0.881783,0.26087
115,13,0,129,1.99225,0.0866195,6.06395,0.866279,0.26087
115,14,0,129,1.97674,0.0859454,5.83786,0.833979,0.26087
115,15,0,129,1.89147,0.082238,5.74742,0.821059,0.26087
115,16,0,129,1.97674,0.0859454,5.57106,0.795866,0.478261
115,17,0,129,1.86047,0.0808898,5.74289,0.820413,0.304348
115,18,0,129,2.09302,0.091001,10.604,1.51486,0.391304
115,19,0,129,2.89922,0.126053,13.4076,1.91537,0.304348
115,20,0,129,3.06977,0.133468,13.6202,1.94574,0.347826
115,21,0,129,2.89147,0.125716,9.64083,1.37726,0.304348
115,22,0,129,2.06202,0.0896528,6.4438,0.920543,0.26087
115,23,0,129,1.97674,0.0859454,6.10465,0.872093,0.26087
115,0,1,52,2.03846,0.0886288,5.94551,0.849359,0.173913
115,1,1,52,1.98077,0.0861204,5.6875,0.8125,0.173913
115,2,1,52,1.88462,0.0819398,5.64263,0.80609,0.173913
115,3,1,52,1.88462,0.0819398,5.53045,0.790064,0.173913
115,4,1,52,1.88462,0.0819398,5.5641,0.794872,0.173913
115,5,1,52,1.98077,0.0861204,5.63141,0.804487,0.173913
115,6,1,52,1.96154,0.0852843,5.53045,0.790064,0.173913
115,7,1,52,1.86538,0.0811037,5.31731,0.759615,0.173913
115,8,1,52,1.92308,0.083612,5.08173,0.725962,0.173913
115,9,1,52,1.96154,0.0852843,4.89103,0.698718,0.217391
115,10,1,52,1.90385,0.0827759,6.01282,0.858974,0.217391
115,11,1,52,2.05769,0.0894649,6.57372,0.939103,0.173913
115,12,1,52,2.09615,0.0911371,5.69872,0.814103,0.26087
115,13,1,52,1.92308,0.083612,5.41827,0.774038,0.26087
115,14,1,52,1.90385,0.0827759,5.18269,0.740385,0.217391
115,15,1,52,1.96154,0.0852843,5.77724,0.825321,0.304348
115,16,1,52,2,0.0869565,5.66506,0.809295,0.304348
115,17,1,52,1.84615,0.0802676,5.44071,0.777244,0.217391
115,18,1,52,1.92308,0.083612,6.29327,0.899038,0.173913
115,19,1,52,2.17308,0.0944816,7.47115,1.06731,0.26087
115,20,1,52,2.36538,0.102843,7.88622,1.1266,0.26087
115,21,1,52,2.25,0.0978261,6.78686,0.969551,0.26087
115,22,1,52,2.06731,0.0898829,5.84455,0.834936,0.217391
115,23,1,52,1.94231,0.0844482,5.3734,0.767628,0.217391
123,0,0,129,5.77132,0.206118,18.427,2.63243,0.607143
123,1,0,129,5.65891,0.202104,18.3366,2.61951,0.357143
123,2,0,129,5.65116,0.201827,18.5039,2.64341,0.357143
123,3,0,129,5.63566,0.201274,18.1014,2.58592,0.357143
123,4,0,129,5.65116,0.201827,17.9974,2.57106,0.357143
123,5,0,129,5.64341,0.20155,18.2597,2.60853,0.357143
123,6,0,129,5.58915,0.199612,17.4322,2.49031,0.357143
123,7,0,129,5.41085,0.193245,15.4199,2.20284,0.357143
123,8,0,129,4.89922,0.174972,13.1047,1.87209,0.357143
123,9,0,129,5.31783,0.189922,15.9716,2.28165,0.357143
123,10,0,129,5.2907,0.188953,15.0536,2.15052,0.357143
123,11,0,129,5.20155,0.18577,15.5736,2.22481,0.428571
123,12,0,129,5.5814,0.199336,18.2235,2.60336,0.357143
123,13,0,129,5.84884,0.208887,18.6169,2.65956,0.392857
123,14,0,129,5.76744,0.20598,18.2371,2.6053,0.428571
123,15,0,129,5.62016,0.20072,17.197,2.45672,0.392857
123,16,0,129,5.43411,0.194075,16.4102,2.34432,0.357143
123,17,0,129,5.34884,0.19103,15.8676,2.2668,0.357143
123,18,0,129,5.12403,0.183001,14.2578,2.03682,0.357143
123,19,0,129,5.39535,0.192691,18.3185,2.61693,0.357143
123,20,0,129,6.03101,0.215393,21.3618,3.05168,0.428571
123,21,0,129,6.16279,0.2201,20.9141,2.98773,0.428571
123,22,0,129,5.99225,0.214009,20.1951,2.88501,0.392857
123,23,0,129,5.96124,0.212901,19.2817,2.75452,0.392857
123,0,1,52,6.01923,0.214973,19.9567,2.85096,0.357143
123,1,1,52,5.88462,0.210165,19.5753,2.79647,0.357143
123,2,1,52,6.03846,0.215659,19.9567,2.85096,0.357143
123,3,1,52,6.01923,0.214973,19.8333,2.83333,0.357143
123,4,1,52,5.92308,0.211538,20.0353,2.86218,0.357143
123,5,1,52,6.05769,0.216346,18.9247,2.70353,0.357143
123,6,1,52,5.71154,0.203984,16.8606,2.40865,0.357143
123,7,1,52,5.53846,0.197802,16.1763,2.3109,0.357143
123,8,1,52,5.38462,0.192308,15.7051,2.24359,0.357143
123,9,1,52,5.44231,0.194368,15.7276,2.24679,0.357143
123,10,1,52,5.36538,0.191621,13.9439,1.99199,0.392857
123,11,1,52,5.13462,0.183379,14.6058,2.08654,0.392857
123,12,1,52,5.30769,0.18956,16.0529,2.29327,0.428571
123,13,1,52,5.59615,0.199863,17.141,2.44872,0.428571
123,14,1,52,5.63462,0.201236,16.1314,2.30449,0.428571
123,15,1,52,5.40385,0.192995,15.2003,2.17147,0.428571
123,16,1,52,5.36538,0.191621,15.2452,2.17788,0.428571
123,17,1,52,5.40385,0.192995,14.774,2.11058,0.357143
123,18,1,52,5.48077,0.195742,16.4119,2.34455,0.392857
123,19,1,52,5.78846,0.206731,18.6779,2.66827,0.392857
123,20,1,52,6,0.214286,20.1923,2.88462,0.428571
123,21,1,52,6.25,0.223214,20.5625,2.9375,0.357143
123,22,1,52,6.03846,0.215659,19.867,2.83814,0.357143
123,23,1,52,5.98077,0.213599,19.9455,2.84936,0.357143
124,0,0,129,10.9845,0.196152,66.5633,9.67183,0.339286
124,1,0,129,11.5271,0.205842,67.8046,9.85207,0.339286
124,2,0,129,11.5271,0.205842,67.99,9.87532,0.339286
124,3,0,129,11.5891,0.206949,67.5853,9.81977,0.339286
124,4,0,129,11.6434,0.207918,67.6531,9.83075,0.339286
124,5,0,129,11.5349,0.20598,67.5604,9.80168,0.339286
124,6,0,129,11.4496,0.204457,66.6153,9.66602,0.339286
124,7,0,129,10.8295,0.193383,55.9819,8.12855,0.321429
124,8,0,129,8.89922,0.158915,45.8482,6.677,0.303571
124,9,0,129,7.53488,0.134551,34.7784,5.06266,0.267857
124,10,0,129,6.03876,0.107835,28.199,4.11757,0.232143
124,11,0,129,5.55039,0.0991141,26.9916,3.94509,0.232143
124,12,0,129,5.63566,0.100637,27.0006,3.96705,0.25
124,13,0,129,5.68605,0.101537,26.4037,3.8876,0.232143
124,14,0,129,5.46512,0.0975914,25.323,3.73837,0.214286
124,15,0,129,5.3876,0.0962071,24.5656,3.63953,0.232143
124,16,0,129,5.5814,0.0996678,24.0682,3.56654,0.464286
124,17,0,129,5.34884,0.095515,25.1512,3.74096,0.464286
124,18,0,129,5.83721,0.104236,30.7132,4.56848,0.25
124,19,0,129,6.86047,0.122508,38.6108,5.71705,0.25
124,20,0,129,8.16279,0.145764,48.7513,7.15245,0.303571
124,21,0,129,9.49612,0.169574,55.9231,8.17894,0.303571
124,22,0,129,10.062,0.179679,60.0946,8.76873,0.303571
124,23,0,129,10.8295,0.193383,63.1221,9.18798,0.339286
124,0,1,52,10.8462,0.193681,65.8998,9.67628,0.339286
124,1,1,52,11.7885,0.210508,67.8518,9.95994,0.357143
124,2,1,52,11.7115,0.209135,67.7115,9.92147,0.357143
124,3,1,52,11.8077,0.210852,67.8013,9.92468,0.357143
124,4,1,52,11.7308,0.209478,67.4928,9.88301,0.357143
124,5,1,52,11.7308,0.209478,68.5978,10.0401,0.357143
124,6,1,52,11.7692,0.210165,68.2051,9.98237,0.357143
124,7,1,52,11.8077,0.210852,65.0585,9.52724,0.357143
124,8,1,52,10.7692,0.192308,58.9391,8.65385,0.339286
124,9,1,52,9.84615,0.175824,49.6787,7.34295,0.303571
124,10,1,52,8.17308,0.145948,42.6899,6.30769,0.267857
124,11,1,52,7.67308,0.137019,39.375,5.82853,0.285714
124,12,1,52,7.13462,0.127404,37.3109,5.51282,0.321429
124,13,1,52,7.48077,0.133585,37.2212,5.50321,0.303571
124,14,1,52,7.01923,0.125343,35.9647,5.3109,0.285714
124,15,1,52,7.11538,0.12706,34.8373,5.15224,0.267857
124,16,1,52,7.01923,0.125343,34.9776,5.20673,0.267857
124,17,1,52,7.17308,0.128091,36.8678,5.50801,0.25
124,18,1,52,7.40385,0.132212,39.7284,5.93269,0.25
124,19,1,52,8.13462,0.145261,44.7091,6.65545,0.25
124,20,1,52,8.90385,0.158997,49.4543,7.33494,0.285714
124,21,1,52,9.48077,0.169299,55.2091,8.13301,0.303571
124,22,1,52,10.1346,0.180975,58.6867,8.62821,0.339286
124,23,1,52,10.4615,0.186813,60.8686,8.9359,0.339286
202,0,0,129,7.50388,0.131647,40.6932,5.81331,0.280702
202,1,0,129,7.55814,0.132599,41.1227,5.87468,0.245614
202,2,0,129,7.68217,0.134775,41.2629,5.8947,0.245614
202,3,0,129,7.68217,0.134775,40.9961,5.85659,0.245614
202,4,0,129,7.53488,0.132191,40.3585,5.7655,0.245614
202,5,0,129,7.49612,0.131511,39.9018,5.70026,0.245614
202,6,0,129,7.5814,0.133007,39.6079,5.65827,0.245614
202,7,0,129,7.39535,0.129743,38.1292,5.44703,0.22807
202,8,0,129,7.12403,0.124983,36.1441,5.16344,0.210526
202,9,0,129,6.85271,0.120223,35.3979,5.05685,0.22807
202,10,0,129,6.9845,0.122535,37.0213,5.28876,0.22807
202,11,0,129,7.27132,0.127567,37.6227,5.37468,0.22807
202,12,0,129,7.24806,0.127159,38.1563,5.4509,0.22807
202,13,0,129,7.26744,0.127499,37.8714,5.41021,0.263158
202,14,0,129,7.10853,0.124711,36.8269,5.26098,0.263158
202,15,0,129,7.08527,0.124303,36.0807,5.15439,0.263158
202,16,0,129,7.07752,0.124167,36.3295,5.18992,0.333333
202,17,0,129,7.08527,0.124303,36.6098,5.22997,0.263158
202,18,0,129,7.28682,0.127839,40.259,5.75129,0.245614
202,19,0,129,7.77519,0.136407,42.4884,6.06977,0.280702
202,20,0,129,7.75194,0.135999,41.7242,5.96059,0.280702
202,21,0,129,7.6124,0.133551,40.8559,5.83656,0.280702
202,22,0,129,7.65891,0.134367,40.4128,5.77326,0.263158
202,23,0,129,7.57364,0.132871,40.4716,5.78165,0.245614
202,0,1,52,7.19231,0.126181,37.0304,5.29006,0.22807
202,1,1,52,7.42308,0.130229,38.1074,5.44391,0.22807
202,2,1,52,7.46154,0.130904,38.6907,5.52724,0.22807
202,3,1,52,7.51923,0.131916,38.3766,5.48237,0.22807
202,4,1,52,7.48077,0.131242,37.8494,5.40705,0.22807
202,5,1,52,7.42308,0.130229,36.7276,5.24679,0.245614
202,6,1,52,7.25,0.127193,36.0433,5.14904,0.22807
202,7,1,52,7.09615,0.124494,35.6843,5.09776,0.22807
202,8,1,52,7.19231,0.126181,35.516,5.07372,0.210526
202,9,1,52,7.03846,0.123482,33.5529,4.79327,0.192982
202,10,1,52,6.48077,0.113698,30.9952,4.42788,0.192982
202,11,1,52,6.36538,0.111673,30.726,4.38942,0.192982
202,12,1,52,6.63462,0.116397,31.6234,4.51763,0.210526
202,13,1,52,6.63462,0.116397,31.399,4.48558,0.192982
202,14,1,52,6.46154,0.11336,30.5801,4.36859,0.192982
202,15,1,52,6.53846,0.11471,30.4231,4.34615,0.192982
202,16,1,52,6.40385,0.112348,31.1747,4.45353,0.210526
202,17,1,52,6.30769,0.110661,31.5561,4.50801,0.210526
202,18,1,52,6.84615,0.120108,33.9231,4.84615,0.210526
202,19,1,52,6.78846,0.119096,33.9679,4.85256,0.210526
202,20,1,52,7.01923,0.123144,34.5962,4.94231,0.210526
202,21,1,52,6.90385,0.12112,34.0577,4.86538,0.210526
202,22,1,52,6.89423,0.120951,33.3622,4.76603,0.210526
202,23,1,52,6.67308,0.117072,33.7772,4.82532,0.210526
204,0,0,129,8.18217,0.143547,35.5291,5.07558,0.298246
204,1,0,129,8.25581,0.144839,35.3482,5.04974,0.298246
204,2,0,129,8.10078,0.142119,35.3301,5.04716,0.298246
204,3,0,129,8.20155,0.143887,35.2894,5.04134,0.298246
204,4,0,129,8.16279,0.143207,35.3256,5.04651,0.298246
204,5,0,129,8.21705,0.144159,34.9864,4.99806,0.298246
204,6,0,129,8.25581,0.144839,35.3844,5.05491,0.298246
204,7,0,129,8.4186,0.147695,38.6266,5.51809,0.298246
204,8,0,129,9.18605,0.161159,46.3004,6.61434,0.280702
204,9,0,129,10.4574,0.183463,50.7771,7.25388,0.298246
204,10,0,129,10.624,0.186387,50.1667,7.16667,0.263158
204,11,0,129,10.7364,0.188358,52.0795,7.43992,0.315789
204,12,0,129,10.9922,0.192846,52.6944,7.52778,0.368421
204,13,0,129,10.6008,0.185979,54.3947,7.77067,0.307018
204,14,0,129,10.9922,0.192846,54.77,7.82429,0.298246
204,15,0,129,10.9612,0.192302,53.1783,7.5969,0.280702
204,16,0,129,10.6357,0.186591,50.9218,7.27455,0.298246
204,17,0,129,10.3372,0.181355,48.1725,6.88178,0.280702
204,18,0,129,9.68217,0.169863,44.3107,6.3301,0.298246
204,19,0,129,9.4031,0.164967,43.5872,6.22674,0.298246
204,20,0,129,9.33333,0.163743,40.666,5.80943,0.298246
204,21,0,129,8.66667,0.152047,37.0891,5.29845,0.280702
204,22,0,129,8.56589,0.150279,36.4425,5.20607,0.280702
204,23,0,129,8.39535,0.147287,35.6014,5.08592,0.280702
204,0,1,52,7.88462,0.138327,35.7853,5.11218,0.280702
204,1,1,52,8,0.140351,35.8413,5.12019,0.280702
204,2,1,52,8.03846,0.141026,35.9647,5.13782,0.280702
204,3,1,52,8.03846,0.141026,35.9647,5.13782,0.280702
204,4,1,52,7.92308,0.139001,35.7292,5.10417,0.280702
204,5,1,52,7.88462,0.138327,35.9311,5.13301,0.280702
204,6,1,52,7.92308,0.139001,35.8301,5.11859,0.280702
204,7,1,52,8.03846,0.141026,35.2804,5.04006,0.280702
204,8,1,52,7.88462,0.138327,35.2019,5.02885,0.298246
204,9,1,52,7.78846,0.13664,36.0657,5.15224,0.280702
204,10,1,52,8.23077,0.144399,35.4824,5.06891,0.298246
204,11,1,52,8.25,0.144737,36.5817,5.22596,0.280702
204,12,1,52,8.30769,0.145749,37.7933,5.39904,0.280702
204,13,1,52,8.75,0.153509,41.6635,5.95192,0.280702
204,14,1,52,8.92308,0.156545,41.4952,5.92788,0.280702
204,15,1,52,8.94231,0.156883,40.5641,5.79487,0.298246
204,16,1,52,8.78846,0.154184,39.1058,5.58654,0.280702
204,17,1,52,8.38462,0.147099,37.524,5.36058,0.280702
204,18,1,52,8.23077,0.144399,36.2003,5.17147,0.263158
204,19,1,52,8.19231,0.143725,36.1554,5.16506,0.298246
204,20,1,52,8.03846,0.141026,35.2131,5.03045,0.280702
204,21,1,52,7.90385,0.138664,35.0561,5.00801,0.280702
204,22,1,52,7.81731,0.137146,35.6058,5.08654,0.280702
204,23,1,52,8.03846,0.141026,36.2228,5.17468,0.298246
205,0,0,129,4.97674,0.110594,22.334,3.19057,0.222222
205,1,0,129,4.99225,0.110939,22.1983,3.17119,0.222222
205,2,0,129,5.03101,0.1118,22.2933,3.18475,0.222222
205,3,0,129,5.03101,0.1118,21.9632,3.1376,0.222222
205,4,0,129,4.93023,0.109561,21.8004,3.11434,0.222222
205,5,0,129,5.02326,0.111628,22.022,3.14599,0.222222
205,6,0,129,4.96899,0.110422,22.0084,3.14406,0.222222
205,7,0,129,4.92248,0.109388,21.2487,3.03553,0.222222
205,8,0,129,4.56589,0.101464,17.6673,2.5239,0.2
205,9,0,129,4.2093,0.0935401,16.7629,2.3947,0.177778
205,10,0,129,4.25969,0.0946598,16.4147,2.34496,0.177778
205,11,0,129,4.04651,0.0899225,15.5239,2.2177,0.177778
205,12,0,129,4.03101,0.089578,16.1389,2.30556,0.177778
205,13,0,129,4.33333,0.0962963,17.6764,2.52519,0.2
205,14,0,129,4.35659,0.0968131,18.3501,2.62145,0.2
205,15,0,129,4.55039,0.10112,19.1053,2.72933,0.2
205,16,0,129,4.52713,0.100603,19.363,2.76615,0.177778
205,17,0,129,4.82171,0.107149,21.095,3.01357,0.2
205,18,0,129,4.92248,0.109388,22.0355,3.14793,0.222222
205,19,0,129,4.96124,0.11025,22.438,3.20543,0.244444
205,20,0,129,5.15504,0.114556,22.9761,3.2823,0.222222
205,21,0,129,5.06977,0.112662,22.6686,3.23837,0.222222
205,22,0,129,5,0.111111,22.4787,3.21124,0.244444
205,23,0,129,5,0.111111,21.8592,3.12274,0.244444
205,0,1,52,4.82692,0.107265,20.5625,2.9375,0.177778
205,1,1,52,4.73077,0.105128,20.1699,2.88141,0.177778
205,2,1,52,4.88462,0.108547,20.3045,2.90064,0.177778
205,3,1,52,4.65385,0.103419,20.3157,2.90224,0.177778
205,4,1,52,4.73077,0.105128,20.3157,2.90224,0.177778
205,5,1,52,4.75,0.105556,20.2147,2.88782,0.177778
205,6,1,52,4.73077,0.105128,20.1699,2.88141,0.177778
205,7,1,52,4.61538,0.102564,19.4968,2.78526,0.177778
205,8,1,52,4.51923,0.100427,18.5994,2.65705,0.177778
205,9,1,52,4.51923,0.100427,18.476,2.63942,0.177778
205,10,1,52,4.51923,0.100427,18.3077,2.61538,0.177778
205,11,1,52,4.36538,0.0970086,17.9487,2.5641,0.177778
205,12,1,52,4.44231,0.098718,17.758,2.53686,0.155556
205,13,1,52,4.36538,0.0970086,17.9599,2.56571,0.177778
205,14,1,52,4.57692,0.101709,18.5657,2.65224,0.155556
205,15,1,52,4.65385,0.103419,19.4968,2.78526,0.177778
205,16,1,52,4.61538,0.102564,20.4167,2.91667,0.177778
205,17,1,52,4.94231,0.109829,21.4487,3.0641,0.177778
205,18,1,52,5.01923,0.111538,21.9984,3.14263,0.2
205,19,1,52,5.03846,0.111966,22.1106,3.15865,0.177778
205,20,1,52,4.98077,0.110684,21.516,3.07372,0.2
205,21,1,52,4.98077,0.110684,21.5385,3.07692,0.2
205,22,1,52,5.08654,0.113034,21.5833,3.08333,0.2
205,23,1,52,5.05769,0.112393,21.0673,3.00962,0.2
206,0,0,129,15.4341,0.121528,55.5207,9.36693,0.275591
206,1,0,129,15.845,0.124763,54.8356,9.25711,0.314961
206,2,0,129,15.5194,0.1222,54.6796,9.2345,0.228346
206,3,0,129,15.4264,0.121467,54.6683,9.22674,0.228346
206,4,0,129,15.3953,0.121223,54.5891,9.20801,0.228346
206,5,0,129,15.3566,0.120918,55.012,9.27196,0.228346
206,6,0,129,15.6589,0.123299,55.7264,9.38889,0.228346
206,7,0,129,15.9845,0.125862,60.375,10.0788,0.228346
206,8,0,129,18.3178,0.144235,101.911,16.6292,0.23622
206,9,0,129,30.062,0.236709,163.412,26.5355,0.440945
206,10,0,129,36.6395,0.2885,192.997,31.2913,0.440945
206,11,0,129,38.907,0.306354,200.149,32.5291,0.551181
206,12,0,129,38.6124,0.304035,194.906,31.8243,0.519685
206,13,0,129,37.6124,0.296161,189.253,30.9477,0.519685
206,14,0,129,36.6822,0.288836,186.567,30.4742,0.488189
206,15,0,129,36.3566,0.286272,177.998,29.0478,0.409449
206,16,0,129,35.1628,0.276872,168.938,27.5691,0.519685
206,17,0,129,33.4186,0.263139,152.725,24.6796,0.440945
206,18,0,129,28.3798,0.223463,115.197,18.7158,0.346457
206,19,0,129,22.0078,0.173289,84.9677,14.0065,0.275591
206,20,0,129,18.8527,0.148447,68.4761,11.4005,0.244094
206,21,0,129,16.2403,0.127876,57.0378,9.62338,0.244094
206,22,0,129,15.4884,0.121956,54.5959,9.23837,0.212598
206,23,0,129,15.4109,0.121345,54.2817,9.14083,0.220472
206,0,1,52,15.4038,0.12129,54.3454,8.8125,0.251969
206,1,1,52,15.4808,0.121896,55.0745,8.90705,0.212598
206,2,1,52,15.3077,0.120533,54.5585,8.86378,0.212598
206,3,1,52,15.3654,0.120987,54.9455,8.91026,0.212598
206,4,1,52,15.3077,0.120533,55.1138,8.91186,0.212598
206,5,1,52,15.4808,0.121896,55.6971,9.02724,0.220472
206,6,1,52,15.7115,0.123713,55.3718,8.97596,0.220472
206,7,1,52,15.3269,0.120684,55.7196,9.04006,0.220472
206,8,1,52,16.0769,0.12659,62.1194,10.1186,0.220472
206,9,1,52,17.6346,0.138855,74.2123,12.0561,0.354331
206,10,1,52,19.5385,0.153846,80.3542,13.0465,0.433071
206,11,1,52,20.3269,0.160055,83.2091,13.5481,0.464567
206,12,1,52,19.9038,0.156723,83.4223,13.6763,0.440945
206,13,1,52,20.2692,0.1596,84.387,13.8077,0.440945
206,14,1,52,20.5962,0.162174,84.2188,13.7644,0.448819
206,15,1,52,19.7115,0.155209,82.3285,13.4856,0.417323
206,16,1,52,19.4615,0.15324,79.1426,13.0625,0.425197
206,17,1,52,18.4808,0.145518,72.7372,11.9696,0.417323
206,18,1,52,18.0385,0.142035,64.7668,10.6971,0.330709
206,19,1,52,15.9808,0.125833,58.726,9.75,0.23622
206,20,1,52,15.9423,0.12553,56.7853,9.44231,0.204724
206,21,1,52,15.4808,0.121896,54.637,8.9984,0.204724
206,22,1,52,15.4327,0.121517,56.101,9.20673,0.212598
206,23,1,52,15.7308,0.123864,57.0769,9.375,0.23622
208,0,0,129,3.97674,0.305903,22.6822,3.24031,1
208,1,0,129,3.69767,0.284436,22.2571,3.17959,0.615385
208,2,0,129,3.70543,0.285033,22.5329,3.21899,0.615385
208,3,0,129,3.64341,0.280262,22.3837,3.19767,0.538462
208,4,0,129,3.69767,0.284436,22.3882,3.19832,0.538462
208,5,0,129,3.68217,0.283244,22.2616,3.18023,0.538462
208,6,0,129,3.68992,0.28384,22.1802,3.1686,0.538462
208,7,0,129,3.33333,0.25641,18.834,2.69057,0.538462
208,8,0,129,3.08527,0.237329,20.4574,2.92248,0.538462
208,9,0,129,4.37209,0.336315,29.5103,4.21576,0.692308
208,10,0,129,5.02326,0.386404,30.6544,4.3792,1
208,11,0,129,4.89147,0.376267,29.3159,4.18798,0.692308
208,12,0,129,4.55814,0.350626,28.1311,4.01873,0.692308
208,13,0,129,4.46512,0.34347,26.8605,3.83721,1
208,14,0,129,4.14729,0.319022,25.0562,3.57946,0.692308
208,15,0,129,3.94574,0.303518,24.0388,3.43411,0.692308
208,16,0,129,3.9845,0.3065,24.2875,3.46964,0.769231
208,17,0,129,4,0.307692,23.1796,3.31137,0.769231
208,18,0,129,3.34109,0.257007,19.3269,2.76098,0.692308
208,19,0,129,3.17829,0.244484,20.1047,2.87209,0.692308
208,20,0,129,3.51938,0.270722,21.9858,3.14083,0.692308
208,21,0,129,3.69767,0.284437,23.1615,3.30879,0.692308
208,22,0,129,3.92248,0.301729,24.1609,3.45155,0.692308
208,23,0,129,3.96124,0.304711,24.2151,3.4593,0.692308
208,0,1,52,4.26923,0.328402,26.4744,3.78205,0.615385
208,1,1,52,4.25,0.326923,26.2051,3.74359,0.615385
208,2,1,52,4.34615,0.33432,26.0256,3.71795,0.615385
208,3,1,52,4.23077,0.325444,26.2724,3.75321,0.615385
208,4,1,52,4.34615,0.33432,26.3958,3.77083,0.615385
208,5,1,52,4.19231,0.322485,26.3061,3.75801,0.615385
208,6,1,52,4.23077,0.325444,26.2276,3.74679,0.615385
208,7,1,52,4.15385,0.319527,25.5994,3.65705,0.615385
208,8,1,52,4.13462,0.318047,25.2516,3.60737,0.615385
208,9,1,52,4.21154,0.323965,26.9343,3.84776,0.538462
208,10,1,52,4.26923,0.328402,26.0705,3.72436,0.538462
208,11,1,52,4.13462,0.318047,25.1731,3.59615,0.538462
208,12,1,52,4.17308,0.321006,26.4519,3.77885,0.615385
208,13,1,52,4.34615,0.33432,26.7997,3.82853,0.615385
208,14,1,52,4.15385,0.319527,25.0048,3.57212,0.615385
208,15,1,52,4.05769,0.31213,23.9054,3.41506,0.538462
208,16,1,52,3.92308,0.301775,23.9503,3.42147,0.538462
208,17,1,52,4,0.307692,22.8397,3.26282,0.692308
208,18,1,52,3.48077,0.267751,20.7981,2.97115,0.615385
208,19,1,52,3.61538,0.278107,22.2115,3.17308,0.615385
208,20,1,52,3.69231,0.284024,22.234,3.17628,0.538462
208,21,1,52,3.75,0.288462,23.1314,3.30449,0.538462
208,22,1,52,4,0.307692,22.9631,3.28045,1
208,23,1,52,3.84615,0.295858,23.4567,3.35096,0.538462
212,0,0,129,1.78295,0.066035,10.1202,1.44574,0.185185
212,1,0,129,1.78295,0.066035,10.1473,1.44961,0.185185
212,2,0,129,1.7907,0.0663221,10.1518,1.45026,0.185185
212,3,0,129,1.78295,0.066035,10.1021,1.44315,0.185185
212,4,0,129,1.77519,0.0657479,9.83979,1.40568,0.185185
212,5,0,129,1.74419,0.0645995,9.78553,1.39793,0.185185
212,6,0,129,1.76744,0.0654608,10.1202,1.44574,0.185185
212,7,0,129,1.72868,0.0640253,9.13889,1.30556,0.185185
212,8,0,129,1.49612,0.055412,10.1382,1.44832,0.222222
212,9,0,129,2.06202,0.0763709,12.6027,1.80039,0.222222
212,10,0,129,2.18605,0.0809647,13.3805,1.9115,0.222222
212,11,0,129,2.24031,0.0829744,13.6654,1.9522,0.222222
212,12,0,129,2.49612,0.092449,14.0136,2.00194,0.333333
212,13,0,129,2.32558,0.0861326,13.2132,1.8876,0.222222
212,14,0,129,2.20155,0.0815389,12.7519,1.82171,0.185185
212,15,0,129,2.12403,0.0786678,12.2545,1.75065,0.222222
212,16,0,129,2.08527,0.0772323,12.1324,1.7332,0.185185
212,17,0,129,1.96512,0.0727821,10.708,1.52972,0.222222
212,18,0,129,1.75194,0.0648866,9.36047,1.33721,0.185185
212,19,0,129,1.70543,0.0631639,9.77649,1.39664,0.185185
212,20,0,129,1.75194,0.0648866,9.83979,1.40568,0.222222
212,21,0,129,1.76744,0.0654608,10.093,1.44186,0.185185
212,22,0,129,1.83721,0.0680448,10.3508,1.47868,0.185185
212,23,0,129,1.77519,0.0657479,10.1744,1.45349,0.185185
212,0,1,52,1.51923,0.0562678,8.81731,1.25962,0.148148
